Week_Start,Week_Number,Month,Quarter,Campaign_ID,Product,Category,Brand,Region,Account,Store_Count,Promo_Flag,Promo_Type,Promo_Depth_Band,Promo_Objective,Retailer_Support,Baseline_Units,Actual_Units,Uplift_Units,Uplift_Pct,Regular_Price,Promo_Price,Discount_Pct,Unit_Cost,Selling_Price,Baseline_Revenue,Actual_Revenue,Incremental_Revenue_From_Uplift,Revenue_Impact_vs_Baseline,Baseline_Gross_Profit,Gross_Profit_Before_Promo_Cost,Incremental_Gross_Profit_Before_Cost,Promo_Cost,Incremental_Profit_After_Promo_Cost,Promo_ROI,Baseline_Gross_Margin_Pct,Actual_Gross_Margin_Pct,Margin_Impact_pp,Rate_of_Sale_Units_per_Store_per_Week,Cannibalisation_Rate_Estimate,Cannibalised_Units_Estimate,Cannibalisation_Risk,Recommendation,Sales_Action,Buyer_Message
2025-10-06,40,Oct,Q4,No Promo,Laundry Liquid 2L,Household,CleanWave,SA,Woolworths,53,0,No Promo,No Promo,Baseline trading,None,197,201,4,0.0203,13.0,13.0,0.0,5.0,13.0,2561.0,2613.0,52.0,52.0,1576.0,1608.0,32.0,0.0,32.0,,0.6154,0.6154,0.0,3.7925,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Laundry Liquid 2L,Household,CleanWave,SA,Coles,52,0,No Promo,No Promo,Baseline trading,None,183,178,-5,-0.0273,13.0,13.0,0.0,5.0,13.0,2379.0,2314.0,0.0,-65.0,1464.0,1424.0,-40.0,0.0,-40.0,,0.6154,0.6154,0.0,3.4231,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Laundry Liquid 2L,Household,CleanWave,SA,Independent,34,0,No Promo,No Promo,Baseline trading,None,116,116,0,0.0,13.0,13.0,0.0,5.0,13.0,1508.0,1508.0,0.0,0.0,928.0,928.0,0.0,0.0,0.0,,0.6154,0.6154,0.0,3.4118,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,NSW,Woolworths,117,0,No Promo,No Promo,Baseline trading,None,351,319,-32,-0.0912,18.0,18.0,0.0,7.0,18.0,6318.0,5742.0,0.0,-576.0,3861.0,3509.0,-352.0,0.0,-352.0,,0.6111,0.6111,0.0,2.7265,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,NSW,Coles,112,0,No Promo,No Promo,Baseline trading,None,408,380,-28,-0.0686,18.0,18.0,0.0,7.0,18.0,7344.0,6840.0,0.0,-504.0,4488.0,4180.0,-308.0,0.0,-308.0,,0.6111,0.6111,0.0,3.3929,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,PR-2420,Dishwashing Tablets 30pk,Household,SparkHome,NSW,Independent,74,1,Price Discount,30%+,Increase basket penetration,Shelf price ticket,190,337,147,0.7737,18.0,12.6,0.3,7.0,12.6,3420.0,4246.2,1852.2,826.2,2090.0,1887.2,-202.8,548.0514,-750.8514,-1.37,0.6111,0.4444,-16.6667,4.5541,0.1016,14.9353,Medium,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-10-06,40,Oct,Q4,PR-2421,Dishwashing Tablets 30pk,Household,SparkHome,VIC,Woolworths,90,1,Multi-buy,20-25%,Increase basket size,Multi-buy shelf execution,330,557,227,0.6879,18.0,14.4,0.2,7.0,14.4,5940.0,8020.8,3268.8,2080.8,3630.0,4121.8,491.8,419.2326,72.5674,0.1731,0.6111,0.5139,-9.7222,6.1889,0.0495,11.2428,Low,Targeted repeat,Repeat selectively in strongest regions or accounts,Positive result but best suited to targeted execution
2025-10-06,40,Oct,Q4,PR-2422,Dishwashing Tablets 30pk,Household,SparkHome,VIC,Coles,90,1,Display + Discount,20-25%,Drive volume,Display + catalogue,325,679,354,1.0892,18.0,14.4,0.2,7.0,14.4,5850.0,9777.6,5097.6,3927.6,3575.0,5024.6,1449.6,863.545,586.055,0.6787,0.6111,0.5139,-9.7222,7.5444,0.0748,26.4816,Low,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-10-06,40,Oct,Q4,PR-2423,Dishwashing Tablets 30pk,Household,SparkHome,VIC,Independent,64,1,Price Discount,10-15%,Defend share,Shelf price ticket,178,270,92,0.5169,18.0,16.2,0.1,7.0,16.2,3204.0,4374.0,1490.4,1170.0,1958.0,2484.0,526.0,264.6512,261.3488,0.9875,0.6111,0.5679,-4.321,4.2188,0.0578,5.3202,Low,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-10-06,40,Oct,Q4,PR-2424,Dishwashing Tablets 30pk,Household,SparkHome,QLD,Woolworths,86,1,Catalogue Feature,10-15%,Build awareness,Catalogue,311,426,115,0.3698,18.0,15.3,0.15,7.0,15.3,5598.0,6517.8,1759.5,919.8,3421.0,3535.8,114.8,421.2734,-306.4734,-0.7275,0.6111,0.5425,-6.8627,4.9535,0.0788,9.0576,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-10-06,40,Oct,Q4,PR-2425,Dishwashing Tablets 30pk,Household,SparkHome,QLD,Coles,80,1,Multi-buy,10-15%,Defend share,Multi-buy shelf execution,265,434,169,0.6377,18.0,15.3,0.15,7.0,15.3,4770.0,6640.2,2585.7,1870.2,2915.0,3602.2,687.2,347.2694,339.9306,0.9789,0.6111,0.5425,-6.8627,5.425,0.05,8.4429,Low,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-10-06,40,Oct,Q4,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,QLD,Independent,50,0,No Promo,No Promo,Baseline trading,None,162,165,3,0.0185,18.0,18.0,0.0,7.0,18.0,2916.0,2970.0,54.0,54.0,1782.0,1815.0,33.0,0.0,33.0,,0.6111,0.6111,0.0,3.3,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,WA,Woolworths,72,0,No Promo,No Promo,Baseline trading,None,229,233,4,0.0175,18.0,18.0,0.0,7.0,18.0,4122.0,4194.0,72.0,72.0,2519.0,2563.0,44.0,0.0,44.0,,0.6111,0.6111,0.0,3.2361,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,WA,Coles,64,0,No Promo,No Promo,Baseline trading,None,216,214,-2,-0.0093,18.0,18.0,0.0,7.0,18.0,3888.0,3852.0,0.0,-36.0,2376.0,2354.0,-22.0,0.0,-22.0,,0.6111,0.6111,0.0,3.3438,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,WA,Independent,36,0,No Promo,No Promo,Baseline trading,None,127,141,14,0.1102,18.0,18.0,0.0,7.0,18.0,2286.0,2538.0,252.0,252.0,1397.0,1551.0,154.0,0.0,154.0,,0.6111,0.6111,0.0,3.9167,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,SA,Woolworths,53,0,No Promo,No Promo,Baseline trading,None,164,159,-5,-0.0305,18.0,18.0,0.0,7.0,18.0,2952.0,2862.0,0.0,-90.0,1804.0,1749.0,-55.0,0.0,-55.0,,0.6111,0.6111,0.0,3.0,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,PR-2426,Dishwashing Tablets 30pk,Household,SparkHome,SA,Coles,51,1,Display + Discount,10-15%,Drive volume,Display + catalogue,175,304,129,0.7371,18.0,16.2,0.1,7.0,16.2,3150.0,4924.8,2089.8,1774.8,1925.0,2796.8,871.8,642.9406,228.8594,0.356,0.6111,0.5679,-4.321,5.9608,0.0908,11.714,Low,Targeted repeat,Repeat selectively in strongest regions or accounts,Positive result but best suited to targeted execution
2025-10-06,40,Oct,Q4,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,SA,Independent,32,0,No Promo,No Promo,Baseline trading,None,88,85,-3,-0.0341,18.0,18.0,0.0,7.0,18.0,1584.0,1530.0,0.0,-54.0,968.0,935.0,-33.0,0.0,-33.0,,0.6111,0.6111,0.0,2.6562,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Shampoo 400ml,Personal Care,GlowLab,NSW,Woolworths,113,0,No Promo,No Promo,Baseline trading,None,557,598,41,0.0736,7.5,7.5,0.0,2.6,7.5,4177.5,4485.0,307.5,307.5,2729.3,2930.2,200.9,0.0,200.9,,0.6533,0.6533,0.0,5.292,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Shampoo 400ml,Personal Care,GlowLab,NSW,Coles,107,0,No Promo,No Promo,Baseline trading,None,536,486,-50,-0.0933,7.5,7.5,0.0,2.6,7.5,4020.0,3645.0,0.0,-375.0,2626.4,2381.4,-245.0,0.0,-245.0,,0.6533,0.6533,0.0,4.5421,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Shampoo 400ml,Personal Care,GlowLab,NSW,Independent,71,0,No Promo,No Promo,Baseline trading,None,285,288,3,0.0105,7.5,7.5,0.0,2.6,7.5,2137.5,2160.0,22.5,22.5,1396.5,1411.2,14.7,0.0,14.7,,0.6533,0.6533,0.0,4.0563,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Shampoo 400ml,Personal Care,GlowLab,VIC,Woolworths,103,0,No Promo,No Promo,Baseline trading,None,538,588,50,0.0929,7.5,7.5,0.0,2.6,7.5,4035.0,4410.0,375.0,375.0,2636.2,2881.2,245.0,0.0,245.0,,0.6533,0.6533,0.0,5.7087,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Shampoo 400ml,Personal Care,GlowLab,VIC,Coles,91,0,No Promo,No Promo,Baseline trading,None,443,444,1,0.0023,7.5,7.5,0.0,2.6,7.5,3322.5,3330.0,7.5,7.5,2170.7,2175.6,4.9,0.0,4.9,,0.6533,0.6533,0.0,4.8791,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Shampoo 400ml,Personal Care,GlowLab,VIC,Independent,60,0,No Promo,No Promo,Baseline trading,None,253,252,-1,-0.004,7.5,7.5,0.0,2.6,7.5,1897.5,1890.0,0.0,-7.5,1239.7,1234.8,-4.9,0.0,-4.9,,0.6533,0.6533,0.0,4.2,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,PR-2427,Shampoo 400ml,Personal Care,GlowLab,QLD,Woolworths,84,1,Display + Discount,10-15%,Win display execution,Display + catalogue,448,651,203,0.4531,7.5,6.75,0.1,2.6,6.75,3360.0,4394.25,1370.25,1034.25,2195.2,2701.65,506.45,590.3731,-83.9231,-0.1422,0.6533,0.6148,-3.8519,7.75,0.0847,17.1863,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-10-06,40,Oct,Q4,No Promo,Shampoo 400ml,Personal Care,GlowLab,QLD,Coles,78,0,No Promo,No Promo,Baseline trading,None,412,425,13,0.0316,7.5,7.5,0.0,2.6,7.5,3090.0,3187.5,97.5,97.5,2018.8,2082.5,63.7,0.0,63.7,,0.6533,0.6533,0.0,5.4487,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Shampoo 400ml,Personal Care,GlowLab,QLD,Independent,54,0,No Promo,No Promo,Baseline trading,None,243,249,6,0.0247,7.5,7.5,0.0,2.6,7.5,1822.5,1867.5,45.0,45.0,1190.7,1220.1,29.4,0.0,29.4,,0.6533,0.6533,0.0,4.6111,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Shampoo 400ml,Personal Care,GlowLab,WA,Woolworths,71,0,No Promo,No Promo,Baseline trading,None,366,339,-27,-0.0738,7.5,7.5,0.0,2.6,7.5,2745.0,2542.5,0.0,-202.5,1793.4,1661.1,-132.3,0.0,-132.3,,0.6533,0.6533,0.0,4.7746,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Shampoo 400ml,Personal Care,GlowLab,WA,Coles,65,0,No Promo,No Promo,Baseline trading,None,307,330,23,0.0749,7.5,7.5,0.0,2.6,7.5,2302.5,2475.0,172.5,172.5,1504.3,1617.0,112.7,0.0,112.7,,0.6533,0.6533,0.0,5.0769,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Shampoo 400ml,Personal Care,GlowLab,WA,Independent,39,0,No Promo,No Promo,Baseline trading,None,153,156,3,0.0196,7.5,7.5,0.0,2.6,7.5,1147.5,1170.0,22.5,22.5,749.7,764.4,14.7,0.0,14.7,,0.6533,0.6533,0.0,4.0,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Shampoo 400ml,Personal Care,GlowLab,SA,Woolworths,53,0,No Promo,No Promo,Baseline trading,None,268,254,-14,-0.0522,7.5,7.5,0.0,2.6,7.5,2010.0,1905.0,0.0,-105.0,1313.2,1244.6,-68.6,0.0,-68.6,,0.6533,0.6533,0.0,4.7925,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Shampoo 400ml,Personal Care,GlowLab,SA,Coles,52,0,No Promo,No Promo,Baseline trading,None,221,213,-8,-0.0362,7.5,7.5,0.0,2.6,7.5,1657.5,1597.5,0.0,-60.0,1082.9,1043.7,-39.2,0.0,-39.2,,0.6533,0.6533,0.0,4.0962,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Shampoo 400ml,Personal Care,GlowLab,SA,Independent,32,0,No Promo,No Promo,Baseline trading,None,134,134,0,0.0,7.5,7.5,0.0,2.6,7.5,1005.0,1005.0,0.0,0.0,656.6,656.6,0.0,0.0,0.0,,0.6533,0.6533,0.0,4.1875,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Toothpaste 120g,Personal Care,BrightSmile,NSW,Woolworths,106,0,No Promo,No Promo,Baseline trading,None,642,620,-22,-0.0343,5.8,5.8,0.0,1.8,5.8,3723.6,3596.0,0.0,-127.6,2568.0,2480.0,-88.0,0.0,-88.0,,0.6897,0.6897,0.0,5.8491,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Toothpaste 120g,Personal Care,BrightSmile,NSW,Coles,109,0,No Promo,No Promo,Baseline trading,None,619,636,17,0.0275,5.8,5.8,0.0,1.8,5.8,3590.2,3688.8,98.6,98.6,2476.0,2544.0,68.0,0.0,68.0,,0.6897,0.6897,0.0,5.8349,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Toothpaste 120g,Personal Care,BrightSmile,NSW,Independent,71,0,No Promo,No Promo,Baseline trading,None,355,358,3,0.0085,5.8,5.8,0.0,1.8,5.8,2059.0,2076.4,17.4,17.4,1420.0,1432.0,12.0,0.0,12.0,,0.6897,0.6897,0.0,5.0423,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Toothpaste 120g,Personal Care,BrightSmile,VIC,Woolworths,103,0,No Promo,No Promo,Baseline trading,None,639,644,5,0.0078,5.8,5.8,0.0,1.8,5.8,3706.2,3735.2,29.0,29.0,2556.0,2576.0,20.0,0.0,20.0,,0.6897,0.6897,0.0,6.2524,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Toothpaste 120g,Personal Care,BrightSmile,VIC,Coles,95,0,No Promo,No Promo,Baseline trading,None,633,644,11,0.0174,5.8,5.8,0.0,1.8,5.8,3671.4,3735.2,63.8,63.8,2532.0,2576.0,44.0,0.0,44.0,,0.6897,0.6897,0.0,6.7789,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Toothpaste 120g,Personal Care,BrightSmile,VIC,Independent,61,0,No Promo,No Promo,Baseline trading,None,346,308,-38,-0.1098,5.8,5.8,0.0,1.8,5.8,2006.8,1786.4,0.0,-220.4,1384.0,1232.0,-152.0,0.0,-152.0,,0.6897,0.6897,0.0,5.0492,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Toothpaste 120g,Personal Care,BrightSmile,QLD,Woolworths,86,0,No Promo,No Promo,Baseline trading,None,574,560,-14,-0.0244,5.8,5.8,0.0,1.8,5.8,3329.2,3248.0,0.0,-81.2,2296.0,2240.0,-56.0,0.0,-56.0,,0.6897,0.6897,0.0,6.5116,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,PR-2428,Toothpaste 120g,Personal Care,BrightSmile,QLD,Coles,78,1,Catalogue Feature,20-25%,Support range visibility,Catalogue,567,950,383,0.6755,5.8,4.64,0.2,1.8,4.64,3288.6,4408.0,1777.12,1119.4,2268.0,2698.0,430.0,485.7081,-55.7081,-0.1147,0.6897,0.6121,-7.7586,12.1795,0.0503,19.2649,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-10-06,40,Oct,Q4,PR-2429,Toothpaste 120g,Personal Care,BrightSmile,QLD,Independent,53,1,Multi-buy,10-15%,Drive multi-unit purchase,Multi-buy shelf execution,320,520,200,0.625,5.8,4.93,0.15,1.8,4.93,1856.0,2563.6,986.0,707.6,1280.0,1627.6,347.6,188.6561,158.9439,0.8425,0.6897,0.6349,-5.4767,9.8113,0.0554,11.0861,Low,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-10-06,40,Oct,Q4,PR-2430,Toothpaste 120g,Personal Care,BrightSmile,WA,Woolworths,69,1,Catalogue Feature,10-15%,Support range visibility,Catalogue,391,597,206,0.5269,5.8,4.93,0.15,1.8,4.93,2267.8,2943.21,1015.58,675.41,1564.0,1868.61,304.61,347.3359,-42.7259,-0.123,0.6897,0.6349,-5.4767,8.6522,0.0628,12.9305,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-10-06,40,Oct,Q4,PR-2431,Toothpaste 120g,Personal Care,BrightSmile,WA,Coles,66,1,Catalogue Feature,30%+,Build awareness,Catalogue,383,839,456,1.1906,5.8,4.06,0.3,1.8,4.06,2221.4,3406.34,1851.36,1184.94,1532.0,1896.14,364.14,465.8082,-101.6682,-0.2183,0.6897,0.5567,-13.3005,12.7121,0.0725,33.0753,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-10-06,40,Oct,Q4,PR-2432,Toothpaste 120g,Personal Care,BrightSmile,WA,Independent,41,1,Catalogue Feature,10-15%,Build awareness,Catalogue,219,283,64,0.2922,5.8,5.22,0.1,1.8,5.22,1270.2,1477.26,334.08,207.06,876.0,967.86,91.86,324.2815,-232.4215,-0.7167,0.6897,0.6552,-3.4483,6.9024,0.0483,3.0904,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-10-06,40,Oct,Q4,PR-2433,Toothpaste 120g,Personal Care,BrightSmile,SA,Woolworths,54,1,Display + Discount,20-25%,Support key account plan,Display + catalogue,332,611,279,0.8404,5.8,4.35,0.25,1.8,4.35,1925.6,2657.85,1213.65,732.25,1328.0,1558.05,230.05,709.3128,-479.2628,-0.6757,0.6897,0.5862,-10.3448,11.3148,0.0832,23.215,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-10-06,40,Oct,Q4,No Promo,Toothpaste 120g,Personal Care,BrightSmile,SA,Coles,47,0,No Promo,No Promo,Baseline trading,None,356,351,-5,-0.014,5.8,5.8,0.0,1.8,5.8,2064.8,2035.8,0.0,-29.0,1424.0,1404.0,-20.0,0.0,-20.0,,0.6897,0.6897,0.0,7.4681,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Toothpaste 120g,Personal Care,BrightSmile,SA,Independent,32,0,No Promo,No Promo,Baseline trading,None,178,156,-22,-0.1236,5.8,5.8,0.0,1.8,5.8,1032.4,904.8,0.0,-127.6,712.0,624.0,-88.0,0.0,-88.0,,0.6897,0.6897,0.0,4.875,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,PR-2434,Pasta Sauce 500g,Pantry,CasaBella,NSW,Woolworths,109,1,Multi-buy,20-25%,Drive multi-unit purchase,Multi-buy shelf execution,1058,2075,1017,0.9612,4.2,3.36,0.2,1.25,3.36,4443.6,6972.0,3417.12,2528.4,3121.1,4378.25,1257.15,422.53,834.62,1.9753,0.7024,0.628,-7.4405,19.0367,0.0975,99.1576,Low,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-10-06,40,Oct,Q4,No Promo,Pasta Sauce 500g,Pantry,CasaBella,NSW,Coles,103,0,No Promo,No Promo,Baseline trading,None,904,826,-78,-0.0863,4.2,4.2,0.0,1.25,4.2,3796.8,3469.2,0.0,-327.6,2666.8,2436.7,-230.1,0.0,-230.1,,0.7024,0.7024,0.0,8.0194,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Pasta Sauce 500g,Pantry,CasaBella,NSW,Independent,71,0,No Promo,No Promo,Baseline trading,None,518,515,-3,-0.0058,4.2,4.2,0.0,1.25,4.2,2175.6,2163.0,0.0,-12.6,1528.1,1519.25,-8.85,0.0,-8.85,,0.7024,0.7024,0.0,7.2535,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Pasta Sauce 500g,Pantry,CasaBella,VIC,Woolworths,96,0,No Promo,No Promo,Baseline trading,None,772,734,-38,-0.0492,4.2,4.2,0.0,1.25,4.2,3242.4,3082.8,0.0,-159.6,2277.4,2165.3,-112.1,0.0,-112.1,,0.7024,0.7024,0.0,7.6458,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Pasta Sauce 500g,Pantry,CasaBella,VIC,Coles,93,0,No Promo,No Promo,Baseline trading,None,711,760,49,0.0689,4.2,4.2,0.0,1.25,4.2,2986.2,3192.0,205.8,205.8,2097.45,2242.0,144.55,0.0,144.55,,0.7024,0.7024,0.0,8.172,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Pasta Sauce 500g,Pantry,CasaBella,VIC,Independent,62,0,No Promo,No Promo,Baseline trading,None,410,448,38,0.0927,4.2,4.2,0.0,1.25,4.2,1722.0,1881.6,159.6,159.6,1209.5,1321.6,112.1,0.0,112.1,,0.7024,0.7024,0.0,7.2258,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Pasta Sauce 500g,Pantry,CasaBella,QLD,Woolworths,85,0,No Promo,No Promo,Baseline trading,None,793,835,42,0.053,4.2,4.2,0.0,1.25,4.2,3330.6,3507.0,176.4,176.4,2339.35,2463.25,123.9,0.0,123.9,,0.7024,0.7024,0.0,9.8235,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Pasta Sauce 500g,Pantry,CasaBella,QLD,Coles,80,0,No Promo,No Promo,Baseline trading,None,660,658,-2,-0.003,4.2,4.2,0.0,1.25,4.2,2772.0,2763.6,0.0,-8.4,1947.0,1941.1,-5.9,0.0,-5.9,,0.7024,0.7024,0.0,8.225,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Pasta Sauce 500g,Pantry,CasaBella,QLD,Independent,54,0,No Promo,No Promo,Baseline trading,None,439,427,-12,-0.0273,4.2,4.2,0.0,1.25,4.2,1843.8,1793.4,0.0,-50.4,1295.05,1259.65,-35.4,0.0,-35.4,,0.7024,0.7024,0.0,7.9074,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Pasta Sauce 500g,Pantry,CasaBella,WA,Woolworths,71,0,No Promo,No Promo,Baseline trading,None,572,614,42,0.0734,4.2,4.2,0.0,1.25,4.2,2402.4,2578.8,176.4,176.4,1687.4,1811.3,123.9,0.0,123.9,,0.7024,0.7024,0.0,8.6479,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,PR-2435,Pasta Sauce 500g,Pantry,CasaBella,WA,Coles,64,1,Price Discount,30%+,Drive volume,Shelf price ticket,500,1350,850,1.7,4.2,2.94,0.3,1.25,2.94,2100.0,3969.0,2499.0,1869.0,1475.0,2281.5,806.5,488.1617,318.3383,0.6521,0.7024,0.5748,-12.7551,21.0938,0.1116,94.8413,Medium,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-10-06,40,Oct,Q4,No Promo,Pasta Sauce 500g,Pantry,CasaBella,WA,Independent,43,0,No Promo,No Promo,Baseline trading,None,290,318,28,0.0966,4.2,4.2,0.0,1.25,4.2,1218.0,1335.6,117.6,117.6,855.5,938.1,82.6,0.0,82.6,,0.7024,0.7024,0.0,7.3953,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-10-06,40,Oct,Q4,No Promo,Pasta Sauce 500g,Pantry,CasaBella,SA,Woolworths,57,0,No Promo,No Promo,Baseline trading,None,489,508,19,0.0389,4.2,4.2,0.0,1.25,4.2,2053.8,2133.6,79.8,79.8,1442.55,1498.6,56.05,0.0,56.05,,0.7024,0.7024,0.0,8.9123,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
